time,temperature_2m,precipitation,relative_humidity_2m,wind_speed_10m,clat,clon
2023-12-23T01:00,16.8,0.0,97,9.7,13.0,77.5
2023-12-23T02:00,17.5,0.0,90,9.8,13.0,77.5
2023-12-23T03:00,19.3,0.0,81,6.9,13.0,77.5
2023-12-23T04:00,22.0,0.0,63,7.6,13.0,77.5
2023-12-23T05:00,24.5,0.0,48,7.6,13.0,77.5
2023-12-23T06:00,26.5,0.0,37,7.9,13.0,77.5
2023-12-23T07:00,27.8,0.0,32,8.3,13.0,77.5
2023-12-23T08:00,28.5,0.0,31,9.0,13.0,77.5
2023-12-23T09:00,28.6,0.0,31,10.1,13.0,77.5
2023-12-23T10:00,28.3,0.0,33,10.9,13.0,77.5
2023-12-23T11:00,27.3,0.0,35,12.8,13.0,77.5
2023-12-23T12:00,25.2,0.0,40,9.5,13.0,77.5
2023-12-23T13:00,21.9,0.0,49,7.4,13.0,77.5
2023-12-23T14:00,20.5,0.0,53,9.4,13.0,77.5
2023-12-23T15:00,19.6,0.0,59,12.0,13.0,77.5
2023-12-23T16:00,18.6,0.0,72,13.0,13.0,77.5
2023-12-23T17:00,17.7,0.0,81,12.7,13.0,77.5
2023-12-23T18:00,16.8,0.0,86,12.6,13.0,77.5
2023-12-23T19:00,16.0,0.0,91,14.0,13.0,77.5
2023-12-23T20:00,15.6,0.0,94,12.5,13.0,77.5
2023-12-23T21:00,15.2,0.0,96,10.9,13.0,77.5
2023-12-23T22:00,14.9,0.0,97,9.2,13.0,77.5
2023-12-23T23:00,14.6,0.0,97,9.7,13.0,77.5
2023-12-24T00:00,14.4,0.0,96,9.3,13.0,77.5
2023-12-24T01:00,14.4,0.0,95,9.6,13.0,77.5
2023-12-24T02:00,15.6,0.0,89,11.2,13.0,77.5
2023-12-24T03:00,18.8,0.0,75,9.2,13.0,77.5
2023-12-24T04:00,22.1,0.0,59,9.8,13.0,77.5
2023-12-24T05:00,24.7,0.0,49,10.2,13.0,77.5
2023-12-24T06:00,26.6,0.0,43,10.9,13.0,77.5
2023-12-24T07:00,28.0,0.0,42,11.2,13.0,77.5
2023-12-24T08:00,28.8,0.0,42,11.5,13.0,77.5
2023-12-24T09:00,29.1,0.0,42,12.2,13.0,77.5
2023-12-24T10:00,29.2,0.0,42,13.9,13.0,77.5
2023-12-24T11:00,28.4,0.0,43,13.8,13.0,77.5
2023-12-24T12:00,26.9,0.0,47,13.7,13.0,77.5
2023-12-24T13:00,24.5,0.0,56,14.3,13.0,77.5
2023-12-24T14:00,23.0,0.0,64,16.4,13.0,77.5
2023-12-24T15:00,21.1,0.0,80,17.0,13.0,77.5
2023-12-24T16:00,20.0,0.0,87,15.5,13.0,77.5
2023-12-24T17:00,19.4,0.0,91,15.9,13.0,77.5
2023-12-24T18:00,18.8,0.0,95,15.5,13.0,77.5
2023-12-24T19:00,18.5,0.0,96,13.8,13.0,77.5
2023-12-24T20:00,18.2,0.0,96,12.1,13.0,77.5
2023-12-24T21:00,18.0,0.0,96,12.8,13.0,77.5
2023-12-24T22:00,17.8,0.0,97,12.6,13.0,77.5
2023-12-24T23:00,18.0,0.0,95,12.9,13.0,77.5
2023-12-25T00:00,18.7,0.0,92,12.6,13.0,77.5
2023-12-25T01:00,19.2,0.0,89,14.7,13.0,77.5
2023-12-25T02:00,19.5,0.0,87,15.4,13.0,77.5
2023-12-25T03:00,21.8,0.0,77,20.6,13.0,77.5
2023-12-25T04:00,23.8,0.0,66,20.2,13.0,77.5
2023-12-25T05:00,25.5,0.0,57,18.7,13.0,77.5
2023-12-25T06:00,26.8,0.0,52,17.6,13.0,77.5
2023-12-25T07:00,28.0,0.0,47,16.9,13.0,77.5
2023-12-25T08:00,28.8,0.0,44,17.0,13.0,77.5
2023-12-25T09:00,28.8,0.0,42,17.2,13.0,77.5
2023-12-25T10:00,28.5,0.0,42,17.3,13.0,77.5
2023-12-25T11:00,27.6,0.0,43,16.9,13.0,77.5
2023-12-25T12:00,26.1,0.0,47,12.8,13.0,77.5
2023-12-25T13:00,23.3,0.0,56,9.6,13.0,77.5
2023-12-25T14:00,21.9,0.0,61,9.1,13.0,77.5
2023-12-25T15:00,21.0,0.0,67,10.5,13.0,77.5
2023-12-25T16:00,19.9,0.0,75,10.4,13.0,77.5
2023-12-25T17:00,18.8,0.0,82,10.7,13.0,77.5
2023-12-25T18:00,18.0,0.0,89,10.1,13.0,77.5
2023-12-25T19:00,17.2,0.0,94,9.1,13.0,77.5
2023-12-25T20:00,16.8,0.0,96,8.3,13.0,77.5
2023-12-25T21:00,16.7,0.0,98,8.0,13.0,77.5
2023-12-25T22:00,17.0,0.0,99,11.6,13.0,77.5
2023-12-25T23:00,17.5,0.0,91,10.5,13.0,77.5
2023-12-26T00:00,16.0,0.0,96,5.2,13.0,77.5
2023-12-26T01:00,14.9,0.0,97,5.9,13.0,77.5
2023-12-26T02:00,15.8,0.0,90,9.9,13.0,77.5
2023-12-26T03:00,18.6,0.0,72,8.5,13.0,77.5
2023-12-26T04:00,21.9,0.0,47,10.2,13.0,77.5
2023-12-26T05:00,24.8,0.0,30,12.7,13.0,77.5
2023-12-26T06:00,26.6,0.0,26,14.8,13.0,77.5
2023-12-26T07:00,27.9,0.0,23,15.7,13.0,77.5
2023-12-26T08:00,28.2,0.0,23,16.9,13.0,77.5
2023-12-26T09:00,28.4,0.0,22,17.3,13.0,77.5
2023-12-26T10:00,27.9,0.0,23,17.7,13.0,77.5
2023-12-26T11:00,26.8,0.0,25,17.4,13.0,77.5
2023-12-26T12:00,24.8,0.0,32,12.8,13.0,77.5
2023-12-26T13:00,22.4,0.0,45,10.9,13.0,77.5
2023-12-26T14:00,21.2,0.0,57,11.9,13.0,77.5
2023-12-26T15:00,20.2,0.0,67,11.2,13.0,77.5
2023-12-26T16:00,19.1,0.0,75,9.7,13.0,77.5
2023-12-26T17:00,18.0,0.0,82,8.7,13.0,77.5
2023-12-26T18:00,17.0,0.0,88,8.4,13.0,77.5
2023-12-26T19:00,16.2,0.0,91,8.4,13.0,77.5
2023-12-26T20:00,15.9,0.0,93,8.1,13.0,77.5
2023-12-26T21:00,15.5,0.0,95,7.9,13.0,77.5
2023-12-26T22:00,15.1,0.0,97,8.3,13.0,77.5
2023-12-26T23:00,15.9,0.0,99,10.1,13.0,77.5
2023-12-27T00:00,16.6,0.0,91,12.4,13.0,77.5
2023-12-27T01:00,15.4,0.0,93,12.5,13.0,77.5
2023-12-27T02:00,15.7,0.0,91,13.0,13.0,77.5
2023-12-27T03:00,18.6,0.0,72,13.8,13.0,77.5
2023-12-27T04:00,21.5,0.0,57,15.8,13.0,77.5
2023-12-27T05:00,24.2,0.0,41,17.9,13.0,77.5
2023-12-27T06:00,26.2,0.0,31,18.5,13.0,77.5
2023-12-27T07:00,27.5,0.0,28,18.0,13.0,77.5
2023-12-27T08:00,28.2,0.0,28,17.5,13.0,77.5
2023-12-27T09:00,28.5,0.0,27,16.7,13.0,77.5
2023-12-27T10:00,28.1,0.0,29,16.9,13.0,77.5
2023-12-27T11:00,27.1,0.0,32,16.3,13.0,77.5
2023-12-27T12:00,25.1,0.0,39,12.3,13.0,77.5
2023-12-27T13:00,22.5,0.0,48,11.2,13.0,77.5
2023-12-27T14:00,21.4,0.0,55,12.3,13.0,77.5
2023-12-27T15:00,20.3,0.0,64,12.6,13.0,77.5
2023-12-27T16:00,19.2,0.0,73,12.0,13.0,77.5
2023-12-27T17:00,18.5,0.0,81,12.4,13.0,77.5
2023-12-27T18:00,17.6,0.0,90,11.9,13.0,77.5
2023-12-27T19:00,17.0,0.0,95,11.3,13.0,77.5
2023-12-27T20:00,16.9,0.0,97,9.2,13.0,77.5
2023-12-27T21:00,17.0,0.0,97,11.2,13.0,77.5
2023-12-27T22:00,16.9,0.0,93,9.4,13.0,77.5
2023-12-27T23:00,16.2,0.0,95,8.7,13.0,77.5
2023-12-28T00:00,15.8,0.0,94,9.2,13.0,77.5
2023-12-28T01:00,16.0,0.0,93,10.3,13.0,77.5
2023-12-28T02:00,17.5,0.0,90,14.8,13.0,77.5
2023-12-28T03:00,19.5,0.0,82,18.3,13.0,77.5
2023-12-28T04:00,21.8,0.0,70,13.7,13.0,77.5
2023-12-28T05:00,24.4,0.0,60,13.4,13.0,77.5
2023-12-28T06:00,26.2,0.0,52,16.0,13.0,77.5
2023-12-28T07:00,27.5,0.0,46,16.2,13.0,77.5
2023-12-28T08:00,28.3,0.0,42,16.1,13.0,77.5
2023-12-28T09:00,28.4,0.0,41,16.3,13.0,77.5
2023-12-28T10:00,28.0,0.0,43,16.7,13.0,77.5
2023-12-28T11:00,27.0,0.0,45,16.6,13.0,77.5
2023-12-28T12:00,25.5,0.0,49,13.9,13.0,77.5
2023-12-28T13:00,23.0,0.0,55,9.0,13.0,77.5
2023-12-28T14:00,22.1,0.0,58,11.3,13.0,77.5
2023-12-28T15:00,21.3,0.0,64,12.6,13.0,77.5
2023-12-28T16:00,20.0,0.0,75,12.6,13.0,77.5
2023-12-28T17:00,19.2,0.0,84,13.3,13.0,77.5
2023-12-28T18:00,18.5,0.0,89,12.3,13.0,77.5
2023-12-28T19:00,18.0,0.0,93,11.0,13.0,77.5
2023-12-28T20:00,17.5,0.0,95,10.9,13.0,77.5
2023-12-28T21:00,17.3,0.0,96,9.5,13.0,77.5
2023-12-28T22:00,17.1,0.0,97,9.8,13.0,77.5
2023-12-28T23:00,17.0,0.0,98,10.9,13.0,77.5
2023-12-29T00:00,16.9,0.0,98,11.2,13.0,77.5
2023-12-29T01:00,17.4,0.0,99,8.8,13.0,77.5
2023-12-29T02:00,18.3,0.0,92,10.9,13.0,77.5
2023-12-29T03:00,20.5,0.0,81,9.5,13.0,77.5
2023-12-29T04:00,23.2,0.0,66,17.5,13.0,77.5
2023-12-29T05:00,25.0,0.0,57,18.9,13.0,77.5
2023-12-29T06:00,26.4,0.0,51,17.6,13.0,77.5
2023-12-29T07:00,27.0,0.0,47,16.5,13.0,77.5
2023-12-29T08:00,27.8,0.0,44,15.6,13.0,77.5
2023-12-29T09:00,28.2,0.0,42,16.2,13.0,77.5
2023-12-29T10:00,28.2,0.0,40,15.6,13.0,77.5
2023-12-29T11:00,27.2,0.0,43,17.2,13.0,77.5
2023-12-29T12:00,25.9,0.0,46,13.7,13.0,77.5
2023-12-29T13:00,23.0,0.0,56,9.7,13.0,77.5
2023-12-29T14:00,21.7,0.0,61,10.5,13.0,77.5
2023-12-29T15:00,20.8,0.0,66,10.2,13.0,77.5
2023-12-29T16:00,20.1,0.0,71,11.5,13.0,77.5
2023-12-29T17:00,19.4,0.0,80,12.6,13.0,77.5
2023-12-29T18:00,18.5,0.0,90,11.5,13.0,77.5
2023-12-29T19:00,17.8,0.0,96,10.9,13.0,77.5
2023-12-29T20:00,17.6,0.0,98,10.1,13.0,77.5
2023-12-29T21:00,18.0,0.0,98,12.5,13.0,77.5
2023-12-29T22:00,18.2,0.0,93,10.2,13.0,77.5
2023-12-29T23:00,18.2,0.0,91,9.8,13.0,77.5
2023-12-30T00:00,17.9,0.0,92,8.7,13.0,77.5
2023-12-30T01:00,18.0,0.0,90,9.4,13.0,77.5
2023-12-30T02:00,18.2,0.0,87,11.3,13.0,77.5
2023-12-30T03:00,20.0,0.0,77,12.7,13.0,77.5
2023-12-30T04:00,22.3,0.0,66,12.2,13.0,77.5
2023-12-30T05:00,24.6,0.0,54,11.9,13.0,77.5
2023-12-30T06:00,26.2,0.0,47,12.3,13.0,77.5
2023-12-30T07:00,27.3,0.0,43,12.8,13.0,77.5
2023-12-30T08:00,28.0,0.0,41,12.9,13.0,77.5
2023-12-30T09:00,28.2,0.0,41,12.5,13.0,77.5
2023-12-30T10:00,28.1,0.0,41,12.6,13.0,77.5
2023-12-30T11:00,27.3,0.0,42,13.2,13.0,77.5
2023-12-30T12:00,25.8,0.0,47,12.5,13.0,77.5
2023-12-30T13:00,23.4,0.0,54,9.9,13.0,77.5
2023-12-30T14:00,22.1,0.0,59,11.0,13.0,77.5
2023-12-30T15:00,21.3,0.0,61,11.4,13.0,77.5
2023-12-30T16:00,20.4,0.0,65,12.1,13.0,77.5
2023-12-30T17:00,19.4,0.0,72,15.1,13.0,77.5
2023-12-30T18:00,19.0,0.0,77,15.5,13.0,77.5
2023-12-30T19:00,18.0,0.0,85,15.4,13.0,77.5
2023-12-30T20:00,17.1,0.0,95,15.1,13.0,77.5
2023-12-30T21:00,17.1,0.0,98,14.8,13.0,77.5
2023-12-30T22:00,17.3,0.0,97,13.0,13.0,77.5
2023-12-30T23:00,17.8,0.0,90,13.0,13.0,77.5
2023-12-31T00:00,17.4,0.0,91,10.5,13.0,77.5
2023-12-31T01:00,17.6,0.0,89,12.2,13.0,77.5
2023-12-31T02:00,17.6,0.0,88,12.3,13.0,77.5
2023-12-31T03:00,19.2,0.0,79,11.2,13.0,77.5
2023-12-31T04:00,21.8,0.0,68,10.8,13.0,77.5
2023-12-31T05:00,24.1,0.0,57,11.4,13.0,77.5
2023-12-31T06:00,25.8,0.0,51,10.8,13.0,77.5
2023-12-31T07:00,27.0,0.0,46,11.2,13.0,77.5
2023-12-31T08:00,28.0,0.0,41,12.1,13.0,77.5
2023-12-31T09:00,28.4,0.0,38,13.6,13.0,77.5
2023-12-31T10:00,28.0,0.0,39,14.7,13.0,77.5
2023-12-31T11:00,27.0,0.0,42,15.7,13.0,77.5
2023-12-31T12:00,25.4,0.0,46,13.8,13.0,77.5
2023-12-31T13:00,22.9,0.0,57,8.7,13.0,77.5
2023-12-31T14:00,21.9,0.0,63,9.8,13.0,77.5
2023-12-31T15:00,21.1,0.0,68,12.3,13.0,77.5
2023-12-31T16:00,20.2,0.0,72,11.8,13.0,77.5
2023-12-31T17:00,19.5,0.0,76,12.0,13.0,77.5
2023-12-31T18:00,18.9,0.0,81,12.6,13.0,77.5
2023-12-31T19:00,18.2,0.0,87,13.0,13.0,77.5
2023-12-31T20:00,17.5,0.0,94,13.7,13.0,77.5
2023-12-31T21:00,17.0,0.0,97,13.0,13.0,77.5
2023-12-31T22:00,17.1,0.0,98,13.3,13.0,77.5
2023-12-31T23:00,17.4,0.0,95,13.3,13.0,77.5
2024-01-01T00:00,17.7,0.0,92,11.3,13.0,77.5
2024-01-01T01:00,17.5,0.0,91,9.7,13.0,77.5
2024-01-01T02:00,17.6,0.0,89,11.9,13.0,77.5
2024-01-01T03:00,20.0,0.0,75,11.7,13.0,77.5
2024-01-01T04:00,22.4,0.0,64,10.1,13.0,77.5
2024-01-01T05:00,24.5,0.0,54,7.6,13.0,77.5
2024-01-01T06:00,26.2,0.0,46,5.7,13.0,77.5
2024-01-01T07:00,27.4,0.0,41,4.2,13.0,77.5
2024-01-01T08:00,28.2,0.0,37,4.4,13.0,77.5
2024-01-01T09:00,28.7,0.0,35,5.9,13.0,77.5
2024-01-01T10:00,28.8,0.0,34,6.9,13.0,77.5
2024-01-01T11:00,28.2,0.0,35,8.5,13.0,77.5
2024-01-01T12:00,26.6,0.0,39,10.8,13.0,77.5
2024-01-01T13:00,23.8,0.0,49,13.2,13.0,77.5
2024-01-01T14:00,23.1,0.0,53,14.6,13.0,77.5
2024-01-01T15:00,22.1,0.0,57,14.5,13.0,77.5
2024-01-01T16:00,21.5,0.0,60,18.0,13.0,77.5
2024-01-01T17:00,21.1,0.0,65,17.0,13.0,77.5
2024-01-01T18:00,20.8,0.0,71,16.0,13.0,77.5
2024-01-01T19:00,20.5,0.0,73,16.1,13.0,77.5
2024-01-01T20:00,19.5,0.0,82,16.4,13.0,77.5
2024-01-01T21:00,18.9,0.0,89,15.6,13.0,77.5
2024-01-01T22:00,19.0,0.0,87,12.8,13.0,77.5
2024-01-01T23:00,18.9,0.0,88,12.6,13.0,77.5
2024-01-02T00:00,18.8,0.0,87,12.1,13.0,77.5
2024-01-02T01:00,19.0,0.0,85,12.3,13.0,77.5
2024-01-02T02:00,19.1,0.0,84,10.5,13.0,77.5
2024-01-02T03:00,20.1,0.0,78,12.0,13.0,77.5
2024-01-02T04:00,21.5,0.0,71,12.3,13.0,77.5
2024-01-02T05:00,23.5,0.0,62,10.1,13.0,77.5
2024-01-02T06:00,25.5,0.0,50,9.7,13.0,77.5
2024-01-02T07:00,27.0,0.0,41,10.2,13.0,77.5
2024-01-02T08:00,27.7,0.0,39,11.1,13.0,77.5
2024-01-02T09:00,28.0,0.0,38,11.4,13.0,77.5
2024-01-02T10:00,27.8,0.0,39,10.8,13.0,77.5
2024-01-02T11:00,27.0,0.0,41,11.2,13.0,77.5
2024-01-02T12:00,25.9,0.0,45,10.8,13.0,77.5
2024-01-02T13:00,24.0,0.0,44,9.2,13.0,77.5
2024-01-02T14:00,23.0,0.0,51,12.6,13.0,77.5
2024-01-02T15:00,22.2,0.0,57,13.7,13.0,77.5
2024-01-02T16:00,21.4,0.0,63,17.1,13.0,77.5
2024-01-02T17:00,20.6,0.0,67,17.2,13.0,77.5
2024-01-02T18:00,20.3,0.0,71,15.7,13.0,77.5
2024-01-02T19:00,20.0,0.0,75,14.5,13.0,77.5
2024-01-02T20:00,19.4,0.0,81,14.1,13.0,77.5
2024-01-02T21:00,18.9,0.0,84,11.9,13.0,77.5
2024-01-02T22:00,18.5,0.0,86,10.9,13.0,77.5
2024-01-02T23:00,17.6,0.0,89,11.6,13.0,77.5
2024-01-03T00:00,17.0,0.0,92,12.7,13.0,77.5
2024-01-03T01:00,17.9,0.0,88,12.0,13.0,77.5
2024-01-03T02:00,18.3,0.0,85,13.1,13.0,77.5
2024-01-03T03:00,19.4,0.0,79,12.7,13.0,77.5
2024-01-03T04:00,21.5,0.0,69,10.7,13.0,77.5
2024-01-03T05:00,23.4,0.0,61,10.4,13.0,77.5
2024-01-03T06:00,25.0,0.0,53,8.6,13.0,77.5
2024-01-03T07:00,26.2,0.0,49,6.9,13.0,77.5
2024-01-03T08:00,27.2,0.0,44,7.5,13.0,77.5
2024-01-03T09:00,27.6,0.0,41,7.8,13.0,77.5
2024-01-03T10:00,27.8,0.0,40,7.1,13.0,77.5
2024-01-03T11:00,27.1,0.0,41,8.5,13.0,77.5
2024-01-03T12:00,26.0,0.0,44,11.7,13.0,77.5
2024-01-03T13:00,23.4,0.0,52,8.9,13.0,77.5
2024-01-03T14:00,22.9,0.0,53,7.2,13.0,77.5
2024-01-03T15:00,22.5,0.0,57,14.1,13.0,77.5
2024-01-03T16:00,21.6,0.0,68,13.2,13.0,77.5
2024-01-03T17:00,21.0,0.0,75,15.0,13.0,77.5
2024-01-03T18:00,20.1,0.0,84,13.8,13.0,77.5
2024-01-03T19:00,19.4,0.0,89,13.1,13.0,77.5
2024-01-03T20:00,19.0,0.0,91,13.7,13.0,77.5
2024-01-03T21:00,18.8,0.0,93,12.4,13.0,77.5
2024-01-03T22:00,18.5,0.0,94,9.4,13.0,77.5
2024-01-03T23:00,18.7,0.0,92,11.5,13.0,77.5
2024-01-04T00:00,18.9,0.0,90,12.3,13.0,77.5
2024-01-04T01:00,19.7,0.9,85,12.6,13.0,77.5
2024-01-04T02:00,19.6,1.8,88,11.7,13.0,77.5
2024-01-04T03:00,20.2,0.5,84,15.8,13.0,77.5
2024-01-04T04:00,21.1,0.3,79,15.6,13.0,77.5
2024-01-04T05:00,22.0,0.1,73,13.2,13.0,77.5
2024-01-04T06:00,24.9,0.0,59,12.3,13.0,77.5
2024-01-04T07:00,25.1,0.0,57,13.1,13.0,77.5
2024-01-04T08:00,25.9,0.0,54,10.1,13.0,77.5
2024-01-04T09:00,25.8,0.0,54,10.5,13.0,77.5
2024-01-04T10:00,25.7,0.0,54,11.3,13.0,77.5
2024-01-04T11:00,25.4,0.0,55,10.8,13.0,77.5
2024-01-04T12:00,24.5,0.0,58,13.4,13.0,77.5
2024-01-04T13:00,22.2,0.0,61,12.6,13.0,77.5
2024-01-04T14:00,21.9,0.0,63,10.5,13.0,77.5
2024-01-04T15:00,21.8,0.0,63,11.7,13.0,77.5
2024-01-04T16:00,21.5,0.0,66,9.5,13.0,77.5
2024-01-04T17:00,21.0,0.0,69,11.2,13.0,77.5
2024-01-04T18:00,20.4,0.0,75,13.0,13.0,77.5
2024-01-04T19:00,20.2,0.0,80,11.5,13.0,77.5
2024-01-04T20:00,19.8,0.0,86,10.0,13.0,77.5
2024-01-04T21:00,19.5,0.0,88,8.4,13.0,77.5
2024-01-04T22:00,19.5,0.0,88,8.0,13.0,77.5
2024-01-04T23:00,19.5,0.0,86,10.0,13.0,77.5
2024-01-05T00:00,19.5,0.0,85,10.5,13.0,77.5
2024-01-05T01:00,19.0,0.0,93,10.2,13.0,77.5
2024-01-05T02:00,19.3,0.0,92,10.7,13.0,77.5
2024-01-05T03:00,21.2,0.0,81,10.7,13.0,77.5
2024-01-05T04:00,23.4,0.0,71,10.2,13.0,77.5
2024-01-05T05:00,25.8,0.0,58,8.5,13.0,77.5
2024-01-05T06:00,27.1,0.0,52,7.1,13.0,77.5
2024-01-05T07:00,27.0,0.0,53,9.4,13.0,77.5
2024-01-05T08:00,27.4,0.1,52,8.5,13.0,77.5
2024-01-05T09:00,27.4,0.2,52,7.1,13.0,77.5
2024-01-05T10:00,27.3,0.1,52,8.4,13.0,77.5
2024-01-05T11:00,26.9,0.0,53,7.9,13.0,77.5
2024-01-05T12:00,26.0,0.0,55,7.8,13.0,77.5
2024-01-05T13:00,22.6,0.0,73,10.0,13.0,77.5
2024-01-05T14:00,22.3,0.0,76,9.6,13.0,77.5
2024-01-05T15:00,22.5,0.0,74,12.3,13.0,77.5
2024-01-05T16:00,22.2,0.0,73,13.9,13.0,77.5
2024-01-05T17:00,21.6,0.0,75,14.6,13.0,77.5
2024-01-05T18:00,21.1,0.0,76,13.6,13.0,77.5
2024-01-05T19:00,20.8,0.0,80,12.8,13.0,77.5
2024-01-05T20:00,20.4,0.1,83,12.5,13.0,77.5
2024-01-05T21:00,20.0,0.1,85,11.3,13.0,77.5
2024-01-05T22:00,20.0,0.2,87,11.7,13.0,77.5
2024-01-05T23:00,19.7,0.2,89,13.6,13.0,77.5
2024-01-06T00:00,19.8,0.0,89,15.0,13.0,77.5
2024-01-06T01:00,20.1,0.0,92,13.0,13.0,77.5
2024-01-06T02:00,20.3,0.0,91,14.4,13.0,77.5
2024-01-06T03:00,21.8,0.0,82,16.3,13.0,77.5
2024-01-06T04:00,23.5,0.0,72,13.3,13.0,77.5
2024-01-06T05:00,25.3,0.0,63,13.0,13.0,77.5
2024-01-06T06:00,27.0,0.0,53,12.6,13.0,77.5
2024-01-06T07:00,28.1,0.0,47,9.8,13.0,77.5
2024-01-06T08:00,28.7,0.1,45,8.3,13.0,77.5
2024-01-06T09:00,29.0,0.0,44,9.1,13.0,77.5
2024-01-06T10:00,28.9,0.0,44,8.8,13.0,77.5
2024-01-06T11:00,28.5,0.0,44,9.1,13.0,77.5
2024-01-06T12:00,27.0,0.0,49,11.4,13.0,77.5
2024-01-06T13:00,24.0,0.0,65,13.0,13.0,77.5
2024-01-06T14:00,23.0,0.0,70,14.8,13.0,77.5
2024-01-06T15:00,22.2,0.0,75,14.8,13.0,77.5
2024-01-06T16:00,21.1,0.0,82,15.9,13.0,77.5
2024-01-06T17:00,20.1,0.0,89,15.9,13.0,77.5
2024-01-06T18:00,19.8,0.0,92,13.7,13.0,77.5
2024-01-06T19:00,19.6,0.0,92,13.1,13.0,77.5
2024-01-06T20:00,19.4,0.0,91,12.2,13.0,77.5
2024-01-06T21:00,19.4,0.0,90,11.0,13.0,77.5
2024-01-06T22:00,19.2,0.0,89,8.6,13.0,77.5
2024-01-06T23:00,18.5,0.0,92,8.3,13.0,77.5
2024-01-07T00:00,17.6,0.0,95,7.6,13.0,77.5
2024-01-07T01:00,18.2,0.0,92,8.1,13.0,77.5
2024-01-07T02:00,19.0,0.0,87,11.0,13.0,77.5
2024-01-07T03:00,20.4,0.0,77,12.5,13.0,77.5
2024-01-07T04:00,22.3,0.0,66,13.0,13.0,77.5
2024-01-07T05:00,24.5,0.0,56,12.3,13.0,77.5
2024-01-07T06:00,26.2,0.0,48,12.6,13.0,77.5
2024-01-07T07:00,27.5,0.0,45,15.5,13.0,77.5
2024-01-07T08:00,27.9,0.0,45,15.5,13.0,77.5
2024-01-07T09:00,28.1,0.0,44,15.5,13.0,77.5
2024-01-07T10:00,28.1,0.0,43,15.2,13.0,77.5
2024-01-07T11:00,27.4,0.0,45,15.6,13.0,77.5
2024-01-07T12:00,26.7,0.0,46,11.3,13.0,77.5
2024-01-07T13:00,24.0,0.0,55,7.9,13.0,77.5
2024-01-07T14:00,23.2,0.0,58,10.8,13.0,77.5
2024-01-07T15:00,22.4,0.0,67,16.6,13.0,77.5
2024-01-07T16:00,21.3,0.0,76,16.4,13.0,77.5
2024-01-07T17:00,20.5,0.0,82,16.2,13.0,77.5
2024-01-07T18:00,20.0,0.0,87,18.4,13.0,77.5
2024-01-07T19:00,19.5,0.0,90,19.8,13.0,77.5
2024-01-07T20:00,19.3,0.0,90,19.1,13.0,77.5
2024-01-07T21:00,19.0,0.0,91,17.4,13.0,77.5
2024-01-07T22:00,19.0,0.0,91,15.9,13.0,77.5
2024-01-07T23:00,19.3,0.0,90,16.0,13.0,77.5
2024-01-08T00:00,19.5,0.0,91,15.2,13.0,77.5
2024-01-08T01:00,19.7,0.1,86,16.6,13.0,77.5
2024-01-08T02:00,19.9,0.1,87,15.9,13.0,77.5
2024-01-08T03:00,20.9,0.1,83,18.9,13.0,77.5
2024-01-08T04:00,21.4,0.4,84,20.0,13.0,77.5
2024-01-08T05:00,22.4,0.2,79,19.7,13.0,77.5
2024-01-08T06:00,22.8,0.1,76,17.1,13.0,77.5
2024-01-08T07:00,23.7,0.2,72,16.6,13.0,77.5
2024-01-08T08:00,23.8,0.1,73,17.7,13.0,77.5
2024-01-08T09:00,23.9,0.0,72,17.5,13.0,77.5
2024-01-08T10:00,22.5,0.1,78,18.5,13.0,77.5
2024-01-08T11:00,22.5,0.1,78,19.7,13.0,77.5
2024-01-08T12:00,21.2,0.3,86,13.4,13.0,77.5
2024-01-08T13:00,20.9,0.0,91,13.3,13.0,77.5
2024-01-08T14:00,20.4,0.0,93,14.1,13.0,77.5
2024-01-08T15:00,19.9,0.0,94,15.5,13.0,77.5
2024-01-08T16:00,19.8,0.0,94,15.1,13.0,77.5
2024-01-08T17:00,19.9,0.0,93,13.3,13.0,77.5
2024-01-08T18:00,20.1,0.0,91,13.8,13.0,77.5
2024-01-08T19:00,19.9,0.0,91,14.4,13.0,77.5
2024-01-08T20:00,19.8,0.0,91,12.8,13.0,77.5
2024-01-08T21:00,19.6,0.0,91,12.0,13.0,77.5
2024-01-08T22:00,19.5,0.1,92,11.3,13.0,77.5
2024-01-08T23:00,19.6,0.1,91,11.8,13.0,77.5
2024-01-09T00:00,19.5,0.0,90,13.9,13.0,77.5
2024-01-09T01:00,19.6,0.0,94,16.3,13.0,77.5
2024-01-09T02:00,19.5,0.0,93,15.9,13.0,77.5
2024-01-09T03:00,20.9,0.0,84,20.6,13.0,77.5
2024-01-09T04:00,23.1,0.0,72,18.8,13.0,77.5
2024-01-09T05:00,25.0,0.0,62,21.1,13.0,77.5
2024-01-09T06:00,26.0,0.0,58,20.7,13.0,77.5
2024-01-09T07:00,26.2,0.1,56,19.9,13.0,77.5
2024-01-09T08:00,25.8,0.3,61,22.1,13.0,77.5
2024-01-09T09:00,26.5,0.0,54,21.2,13.0,77.5
2024-01-09T10:00,27.1,0.0,52,20.5,13.0,77.5
2024-01-09T11:00,26.0,0.0,55,24.1,13.0,77.5
2024-01-09T12:00,24.0,0.0,62,20.5,13.0,77.5
2024-01-09T13:00,22.3,0.0,66,14.1,13.0,77.5
2024-01-09T14:00,21.5,0.0,67,14.1,13.0,77.5
2024-01-09T15:00,21.0,0.0,70,14.4,13.0,77.5
